id_fact_check|fc_title|fc_url_poynter|fc_rl_fact_checker|fc_agency|fc_country|fc_date|id_tweet_replier|rep_user_id|rep_created_at|rep_text|rep_lang|rep_like_count|rep_rt_count|id_tweet_spreader|sp_user_id|sp_created_at|sp_text|sp_lang|sp_like_count|sp_rt_count
393|FALSE: Marine commandant “rebukes” the defense secretary’s vaccine mandate for Marines.|https://www.poynter.org/?ifcn_misinformation=marine-commandant-rebukes-the-defense-secretarys-vaccine-mandate-for-marines|https://www.factcheck.org/2021/08/scicheck-marine-general-supports-vaccinations-for-military/|FactCheck.org|United States|2021/08/10|1541855261056458752|40875530|2022-06-28T18:45:15.000Z|@pera_richard @denise_snively @JohnZmirak @BackboneRadio @AndrewBeckUSA @EminaMelonic @ChrisStigall @stevenfhayward @JoshuaSteinman @rogerkimball @GadSaad @prefpub1 @JovanHPulitzer @thisemptychair @vandalbob @DeltaTheBravo @BaxterSB224 @TheLastRefuge2 @RoscoeBDavis1 @docMJP @Last2ndFleetCMC @PepeLePooo @AngleOfAttack1 @JZmirak @realDonaldTrump @JamieGlazov @mark_bauerlein @julie_kelly2 @GenFlynn @LeeSmithDC @RFultonBrown @RpwWilliams @realMikeLindell @owlpatrol66 @JackPosobiec @CatholicCurrent @ALEXNEWMAN_JOU @SundPamela @BillAsher18 @davereaboi @realstewpeters @DanScavino @Simpsonreport @stkirsch @KoaTheGreat @pnjaban @elonmusk @Jikkyleaks @MaajidNawaz It's bogus. Berger supports the vaccines. https://t.co/bYSV8ruIxz|en|2|0|1541839799849390085|784454880576495616|2022-06-28T17:43:48.000Z|"@denise_snively @JohnZmirak @BackboneRadio @AndrewBeckUSA @EminaMelonic @ChrisStigall @stevenfhayward @JoshuaSteinman @rogerkimball @GadSaad @prefpub1 @JovanHPulitzer @NiceDeb @thisemptychair @vandalbob @DeltaTheBravo @BaxterSB224 @TheLastRefuge2 @RoscoeBDavis1 @docMJP @Last2ndFleetCMC @PepeLePooo @AngleOfAttack1 @JZmirak @realDonaldTrump @JamieGlazov @mark_bauerlein @julie_kelly2 @GenFlynn @LeeSmithDC @RFultonBrown @RpwWilliams @realMikeLindell @owlpatrol66 @JackPosobiec @CatholicCurrent @ALEXNEWMAN_JOU @SundPamela @BillAsher18 @davereaboi @realstewpeters @DanScavino @Simpsonreport @stkirsch @KoaTheGreat @pnjaban @elonmusk @Jikkyleaks @MaajidNawaz This seems T00 G00D to be true, can ANYONE confirm with a link ? ?

https://t.co/TloMEkI3Uu"|en|0|0
403|FALSE: Science debunks the use of face masks to stop viruses like the COVID-19.|https://www.poynter.org/?ifcn_misinformation=science-debunks-the-use-of-face-masks-to-stop-viruses-like-the-covid-19|https://healthfeedback.org/claimreview/face-masks-can-filter-small-airborne-particles-including-respiratory-droplets-and-are-effective-at-reducing-the-spread-of-covid-19/|Science Feedback|United States|2021/08/09|1542123898657030146|1173334173328785408|2022-06-29T12:32:43.000Z|"@huffy58 @TheTalkUK @JuliaHB1 @estherk_k Yes they do.
https://t.co/FP51WDZOBD"|en|0|0|1542120775943163905|428203062|2022-06-29T12:20:18.000Z|@TheTalkUK @JuliaHB1 @estherk_k Nope they don't. https://t.co/NGCAstE2SI|en|1|0
403|FALSE: Science debunks the use of face masks to stop viruses like the COVID-19.|https://www.poynter.org/?ifcn_misinformation=science-debunks-the-use-of-face-masks-to-stop-viruses-like-the-covid-19|https://healthfeedback.org/claimreview/face-masks-can-filter-small-airborne-particles-including-respiratory-droplets-and-are-effective-at-reducing-the-spread-of-covid-19/|Science Feedback|United States|2021/08/09|1536433861504208896|563871340|2022-06-13T19:42:32.000Z|@PsychedUOut @FLEXjs @nilikm Not that I expect you to actually want to know the truth - I’ll take this referenced science based explanation thanks over your source less diagram that isn’t particularly relevant given virus particles don’t travel on their own. https://t.co/ZbY5MZG3a4|en|1|0|1536425212153143298|126033535|2022-06-13T19:08:10.000Z|@SarahRadovan @FLEXjs @nilikm https://t.co/XN0ocMLOE9|qme|1|0
419|MISLEADING: The CEO of Pfizer was not fully vaccinated.|https://www.poynter.org/?ifcn_misinformation=the-ceo-of-pfizer-was-not-fully-vaccinated|https://www.factcheck.org/2021/08/scicheck-pfizer-ceo-got-the-covid-19-vaccine/|FactCheck.org|United States|2021/08/05|1545876730732093442|342504843|2022-07-09T21:05:08.000Z|"@Blade__McG @EmeraldRobinson That’s bc spreading misinformation has that effect here on Twitter. 

https://t.co/XC0bOyjv9v"|en|3|0|1545873835437596672|1466839987769384961|2022-07-09T20:53:37.000Z|.@emeraldrobinson was suspended for this tweet. https://t.co/MkWNaZWCft|en|28|9
419|MISLEADING: The CEO of Pfizer was not fully vaccinated.|https://www.poynter.org/?ifcn_misinformation=the-ceo-of-pfizer-was-not-fully-vaccinated|https://www.factcheck.org/2021/08/scicheck-pfizer-ceo-got-the-covid-19-vaccine/|FactCheck.org|United States|2021/08/05|1545061250341543936|14715386|2022-07-07T15:04:42.000Z|"@barblee50 @ResisterSis1 @nytimes This is misleading information that has long since been debunked. Your conspiracy theories are almost a year out of date. Reported.

https://t.co/PXxClokfNu"|en|2|0|1545042244159275009|1268255377|2022-07-07T13:49:11.000Z|@ResisterSis1 @nytimes https://t.co/fSJKb9Odsu|qme|3|1
419|MISLEADING: The CEO of Pfizer was not fully vaccinated.|https://www.poynter.org/?ifcn_misinformation=the-ceo-of-pfizer-was-not-fully-vaccinated|https://www.factcheck.org/2021/08/scicheck-pfizer-ceo-got-the-covid-19-vaccine/|FactCheck.org|United States|2021/08/05|1544712996601184259|4475727915|2022-07-06T16:00:52.000Z|@Joe_Willcutt Debunked time and time again. https://t.co/LFjkinJbTZ|en|1|0|1544712096339726336|356208416|2022-07-06T15:57:17.000Z|"#ukraine #news #usa #covid19 #pfizer 
100% safe and effective and yet Pfizer CEO is not fully vaxed. News flash, there is no way he took even one shot. https://t.co/PSwReP8piG"|en|1|1
419|MISLEADING: The CEO of Pfizer was not fully vaccinated.|https://www.poynter.org/?ifcn_misinformation=the-ceo-of-pfizer-was-not-fully-vaccinated|https://www.factcheck.org/2021/08/scicheck-pfizer-ceo-got-the-covid-19-vaccine/|FactCheck.org|United States|2021/08/05|1542013725258940416|18947787|2022-06-29T05:14:55.000Z|@Rick52893922 @OttawaBylaw That’s false: https://t.co/PJd1e5wmjD|en|1|0|1541960616566394880|1472218187521429507|2022-06-29T01:43:53.000Z|@OttawaBylaw https://t.co/UwyJcqFccV|qme|2|2
419|MISLEADING: The CEO of Pfizer was not fully vaccinated.|https://www.poynter.org/?ifcn_misinformation=the-ceo-of-pfizer-was-not-fully-vaccinated|https://www.factcheck.org/2021/08/scicheck-pfizer-ceo-got-the-covid-19-vaccine/|FactCheck.org|United States|2021/08/05|1541672564329967617|34181507|2022-06-28T06:39:16.000Z|"@michael06167584 Newsmax false story.. don't let them trick you into being stupid.. Here is a fully fact checked background into this:

https://t.co/QSXU8TWA85"|en|2|0|1541451463108558849|1074371530891649024|2022-06-27T16:00:42.000Z|quite obvious anybody that works for the vaccine companies or knows how deadly it is did not get it, That list includes Bill Gates and his children Fauci and every other bozo who’s been pushing it on us we now know professional athletes are taking hydroxycloraquin And ivermectin https://t.co/ikbM3zLDXW|en|7|3
419|MISLEADING: The CEO of Pfizer was not fully vaccinated.|https://www.poynter.org/?ifcn_misinformation=the-ceo-of-pfizer-was-not-fully-vaccinated|https://www.factcheck.org/2021/08/scicheck-pfizer-ceo-got-the-covid-19-vaccine/|FactCheck.org|United States|2021/08/05|1541650840540557314|1203201494117318656|2022-06-28T05:12:57.000Z|@MarkWHuth1 Don’t let the facts get in your way https://t.co/y9ohJC0Qmy|en|1|0|1541589722702745600|952034275171405825|2022-06-28T01:10:05.000Z|He should resign now. Pfizer has now Los ALL credibility https://t.co/AADCvchQPJ|en|6|5
419|MISLEADING: The CEO of Pfizer was not fully vaccinated.|https://www.poynter.org/?ifcn_misinformation=the-ceo-of-pfizer-was-not-fully-vaccinated|https://www.factcheck.org/2021/08/scicheck-pfizer-ceo-got-the-covid-19-vaccine/|FactCheck.org|United States|2021/08/05|1537516041517076497|1082158350|2022-06-16T19:22:44.000Z|"@tra_deer @jjones4236 @WalshFreedom I did.

https://t.co/2JuAdSIZwv"|en|0|0|1537189620215349249|1221992528674795521|2022-06-15T21:45:39.000Z|@ZebraPieRuthie @jjones4236 @WalshFreedom Google it.|en|0|0
427|FALSE: The survival rate for COVID-19 is over 99% for most age groups.|https://www.poynter.org/?ifcn_misinformation=the-survival-rate-for-covid-19-is-over-99-for-most-age-groups|https://www.politifact.com/factchecks/2021/aug/06/instagram-posts/why-covid-19-survival-rate-not-over-99/|PolitiFact|United States|2021/08/03|1542847277949124610|1258874011599151107|2022-07-01T12:27:10.000Z|"@anon7077 @RWADoc Quit spreading this lie. 

https://t.co/XR0kEoGwzS"|en|0|0|1541310628463349762|1269798258974560256|2022-06-27T06:41:04.000Z|@jh336405 @RWADoc A contagious disease with a 99.97% chance of survival…|en|2|0
427|FALSE: The survival rate for COVID-19 is over 99% for most age groups.|https://www.poynter.org/?ifcn_misinformation=the-survival-rate-for-covid-19-is-over-99-for-most-age-groups|https://www.politifact.com/factchecks/2021/aug/06/instagram-posts/why-covid-19-survival-rate-not-over-99/|PolitiFact|United States|2021/08/03|1542844221316530178|1258874011599151107|2022-07-01T12:15:01.000Z|"@Nathan_of_CA @RWADoc When you repeat this nonsense about 99% survival rate...imagine how it sounds to the rest of us? 

https://t.co/XR0kEoGwzS"|en|0|0|1541475637323476993|981793142016901120|2022-06-27T17:36:45.000Z|@jh336405 @RWADoc Are you talkin’ about the contagious disease with a 99% survival rate which, with the new variant, is as deadly as the cold? Getting a vaccine for a disease so mild in severity should be a personal decision too. But of course, “my body my choice” until it comes to getting jabbed.|en|0|0
427|FALSE: The survival rate for COVID-19 is over 99% for most age groups.|https://www.poynter.org/?ifcn_misinformation=the-survival-rate-for-covid-19-is-over-99-for-most-age-groups|https://www.politifact.com/factchecks/2021/aug/06/instagram-posts/why-covid-19-survival-rate-not-over-99/|PolitiFact|United States|2021/08/03|1542844115850862595|1258874011599151107|2022-07-01T12:14:36.000Z|"@B_radDavis @RWADoc When you repeat this nonsense about 99% survival rate...imagine how it sounds to the rest of us? 

https://t.co/XR0kEoGwzS"|en|0|0|1541538022415646720|1524834939849555968|2022-06-27T21:44:39.000Z|@jh336405 @RWADoc What a joke there’s still a 98.7% chance of survival rate with the China Virus but keep telling yourself they are 2 different things hun my body my choice only applies with you people when it’s convenient for you GTFOH with your drivel|en|0|0
427|FALSE: The survival rate for COVID-19 is over 99% for most age groups.|https://www.poynter.org/?ifcn_misinformation=the-survival-rate-for-covid-19-is-over-99-for-most-age-groups|https://www.politifact.com/factchecks/2021/aug/06/instagram-posts/why-covid-19-survival-rate-not-over-99/|PolitiFact|United States|2021/08/03|1541446457609392129|1258874011599151107|2022-06-27T15:40:48.000Z|"@txokheart @RWADoc if its down to 12% its because the virus has mutated. They are working on new version for Fall. 

And the mortality rate isn't 99%. 

https://t.co/XR0kEoGwzS"|en|0|0|1541441605714022405|1535303765007519744|2022-06-27T15:21:32.000Z|@jh336405 @RWADoc The vaccine is only 12% effective, for a disease with less than 1% mortality rate. Similar to the normal flu. Not one person has suggested you cannot take the jab or wear a mask.|en|0|0
427|FALSE: The survival rate for COVID-19 is over 99% for most age groups.|https://www.poynter.org/?ifcn_misinformation=the-survival-rate-for-covid-19-is-over-99-for-most-age-groups|https://www.politifact.com/factchecks/2021/aug/06/instagram-posts/why-covid-19-survival-rate-not-over-99/|PolitiFact|United States|2021/08/03|1537474392514514945|1345806149501784066|2022-06-16T16:37:14.000Z|"@cjohngarvey @TRyanGregory Oh, #Poodle, I only aim to #help! 

I've linked a nice #article to explain why you are #wrong about the 99.7% thing, #Bunny! Since we both have such #beautiful open minds ❤️❤️❤️❤️❤️

Also, #chéri, what #thread are you referring to?

https://t.co/JSJVyh5ZLT"|en|2|0|1537472545489883140|833106828|2022-06-16T16:29:54.000Z|@TrollAdopt @TRyanGregory CDC and WHO. also just looking at the case totals vs fatalities. You should read the thread i tagged you in and instead of looking for grammar errors just have an open mind https://t.co/vG8p94eIpv|en|0|0
430|MISLEADING: Natural immunity is far superior to COVID-19 vaccines.|https://www.poynter.org/?ifcn_misinformation=natural-immunity-is-far-superior-to-covid-19-vaccines|https://healthfeedback.org/claimreview/covid-19-vaccines-are-a-much-safer-way-of-acquiring-immunity-than-infection-which-requires-exposing-the-person-to-risks-from-the-disease/|Science Feedback|United States|2021/08/02|1543270758280925184|1193723230512545794|2022-07-02T16:29:56.000Z|"@delbigtree @DrJudyAMikovits Del Bigtree is a conspiracy theory nutjob who profits from anti-vaccine propaganda. Adverse events are unconfirmed reports and not necessarily correlated with Pfizer's vaccines.

https://t.co/aD3qvGnZvv"|en|0|0|1542996580982263811|45598972|2022-07-01T22:20:27.000Z|BREAKING: 90,877 new pages from the FDA PFIZER VAXX DOCUMENTS just dropped.  If you want to be the first to discover the next horrifying bombshell check them out at our website below. #Winning  https://t.co/To4EL2Cpq4|en|11908|6920
440|FALSE: CDC “will revoke the emergency use authorization” of the PCR COVID tests because those tests don’t differentiate between COVID and flu viruses. “Translation: They’ve been adding flu cases to Covid cases when using that test.”|https://www.poynter.org/?ifcn_misinformation=cdc-will-revoke-the-emergency-use-authorization-of-the-pcr-covid-tests-because-those-tests-dont-differentiate-between-covid-and-flu-viruses-translation-theyve-been-adding-flu-cases-to-covid-cas|https://www.politifact.com/factchecks/2021/jul/30/facebook-posts/cdc-test-cant-differentiate-between-covid-and-flu-/|PolitiFact|United States|2021/07/30|1536255404963155968|764180888200491009|2022-06-13T07:53:25.000Z|"@Daniell30558035 @ermahhgod @bluealice13 @gemcarey Yes? They can?

Maybe you are just too lacking in the faculty required to understand what all this meant:

https://t.co/sm430VEuC5

Or defend yourself from misinformation surrounding it.

My condolences that life dealt you such a poor hand in that regard."|en|0|0|1536222513235374082|1345299107678588928|2022-06-13T05:42:43.000Z|@ermahhgod @bluealice13 @gemcarey If its not then it shouldnt be hard to identify.  yet they cant identify it from any other flu so therefore its a flu|en|1|0
446|FALSE: COVID-19 vaccines will make SARS-CoV-2 more dangerous due to a mechanism called antibody-dependent enhancement. (ADE)|https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-will-make-sars-cov-2-more-dangerous-due-to-a-mechanism-called-antibody-dependent-enhancement-ade|https://healthfeedback.org/claimreview/covid-19-vaccines-effectively-prevent-severe-disease-havent-shown-signs-of-antibody-dependent-enhancement-as-claimed-by-robert-malone/|Science Feedback|United States|2021/07/29|1536121043458342912|1448107712|2022-06-12T22:59:31.000Z|"@bombdiggity1983 @EarlHam46628446 @eva_aniko5 @georgewinsloww @davegcomedy @peekoil00 @WaitingForPerot @shelleyshenton @eva_pentland @mikeyB2025 Lol mRNA has been in our bodies since the beginning of the human race.. aren't you a scientist?

This is the guy you're talking about though
https://t.co/dPGsaDWuJW"|en|0|0|1536109625275207680|1442623674687840259|2022-06-12T22:14:08.000Z|@JayHill223 @EarlHam46628446 @eva_aniko5 @georgewinsloww @davegcomedy @peekoil00 @WaitingForPerot @shelleyshenton @eva_pentland @mikeyB2025 Even the creator of mRNA said they weren’t good… but he’s a fraud 🤣 spreading misinformation and whatnot|en|2|0
460|FALSE: There is a “0.05% chance of dying from the COVID-19.”|https://www.poynter.org/?ifcn_misinformation=there-is-a-0-05-chance-of-dying-from-the-covid-19|https://www.politifact.com/factchecks/2021/aug/13/tiktok-posts/experts-break-down-numbers-catching-or-dying-covid/|PolitiFact|United States|2021/07/26|1542109210774732802|1518930570163765248|2022-06-29T11:34:21.000Z|"@sandcastle1975 @CrispyCX @keithamccluskey @ScienceBlog3 @JonathanHannah @rln_nelson @ponycar06 @Willard1951 @QuBuBrasil @rockandroll432 @GlennCarr6 @sands_sanibel @Freelassie @Narvuntien @rfeynmansBongos @Kenneth72712993 @BrknMan @IngersolRobert @Detaramebusters @robhon_ @TWTThisIsNow @try2golf @Data79504085 @borngeek @Hji45519156 @ammocrypta @Circular_Logic_ @Canadianworker2 @jimdtweet @BubbasRanch @HalBrow68884227 @RobMeekel @IanDJbrown2 @merphie77 @LunusOfGayTakes @JohnDublin10 @Moderna5G_666 @4Clearsky @BluePittie @BluesElmwood @amcelha3 @chimera414 @GuyGadboisGuyG1 @FBen1964 @PLHartungRN @BlueBear0386 @HughCaperton @BigRakaDoc @organicdot @91996340e81d45a Alex Buckley is full of crap AGAIN

He is believing Facebook, Instagram and TikTok videos

The IFR of 0.05% was for 70+ was debunked

That's here -&gt; https://t.co/xnuBB6jdPO

And here -&gt; https://t.co/rFeS6KZJzj https://t.co/8nX5Pb41xG"|en|0|0|1542105203826204674|3334476976|2022-06-29T11:18:26.000Z|"@CrispyCX @keithamccluskey @ShockTraumaRN @ScienceBlog3 @JonathanHannah @rln_nelson @ponycar06 @Willard1951 @QuBuBrasil @rockandroll432 @GlennCarr6 @sands_sanibel @Freelassie @Narvuntien @rfeynmansBongos @Kenneth72712993 @BrknMan @IngersolRobert @Detaramebusters @robhon_ @TWTThisIsNow @try2golf @Data79504085 @borngeek @Hji45519156 @ammocrypta @Circular_Logic_ @Canadianworker2 @jimdtweet @BubbasRanch @HalBrow68884227 @RobMeekel @IanDJbrown2 @merphie77 @LunusOfGayTakes @JohnDublin10 @Moderna5G_666 @4Clearsky @BluePittie @BluesElmwood @amcelha3 @chimera414 @GuyGadboisGuyG1 @FBen1964 @PLHartungRN @BlueBear0386 @HughCaperton @BigRakaDoc @organicdot @91996340e81d45a No it's not. 
SC2 IFR is 0.05% for under 70s
Ballpark flu."|en|1|0
464|FALSE: FDA announced that the CDC’s PCR test for the COVID-19 has failed its full review.|https://www.poynter.org/?ifcn_misinformation=fda-announced-that-the-cdcs-pcr-test-for-the-covid-19-has-failed-its-full-review|https://www.factcheck.org/2021/07/scicheck-viral-posts-misrepresent-cdc-announcement-on-covid-19-pcr-test/|FactCheck.org|United States|2021/07/25|1545199800634806273|2738046367|2022-07-08T00:15:15.000Z|"@truthwizzerd @FrankGrimes_Jr I did, and all I found were people's misinterpretations for why the CDC pulled it's EUA for PCR tests.  It wasn't due to their lack of accuracy, but economics:

https://t.co/IzP5wr2fTX"|en|0|0|1545185997998022656|1258142113734316032|2022-07-07T23:20:24.000Z|@smarzeli @FrankGrimes_Jr Oh yes they most certainly did. Go back and check December 2021|en|0|0
